时间,经度,纬度,GPS状态
14:34:8,30.502352246666668,114.41779753,4
14:34:9,30.5023639,114.417771385,4
14:34:10,30.502372208333334,114.41775078833334,4
14:34:11,30.502374645,114.41773944833334,4
14:34:12,30.502374695,114.417731655,4
14:34:13,30.502374351666667,114.41772718833333,4
14:34:14,30.502374418333332,114.41772726,4
14:34:15,30.502374306666667,114.41772722,4
14:34:16,30.502374353333334,114.41772723166666,4
14:34:17,30.502374455,114.41772714833333,4
14:34:18,30.502374465,114.417727065,4
14:34:19,30.502374511666666,114.41772711833333,4
14:34:20,30.502374511666666,114.41772713,4
14:34:21,30.502374511666666,114.41772689666666,4
14:34:22,30.502374538333335,114.41772652666667,4
14:34:23,30.502374483333334,114.41772652166667,4
14:34:24,30.50237436,114.417726525,4
14:34:25,30.502374408333335,114.417726565,4
14:34:26,30.502374565,114.41772647666667,4
14:34:27,30.502374503333332,114.417726505,4
14:34:28,30.502374535,114.41772655333334,4
14:34:29,30.50237448,114.41772656,4
14:34:30,30.502374551666666,114.41772659833333,4
14:34:31,30.50237465,114.41772657666667,4
14:34:32,30.502374606666667,114.41772656,4
14:34:33,30.502374605,114.41772642166667,4
14:34:34,30.502374655,114.41772626166667,4
14:34:35,30.502374626666665,114.41772636666667,4
14:34:36,30.50237455,114.41772640666667,4
14:34:37,30.50237462,114.41772644333334,4
14:34:38,30.502374675,114.41772633166667,4
14:34:39,30.502374801666665,114.41772637666666,4
14:34:40,30.502374595,114.41772706333333,4
14:34:41,30.502374493333335,114.417727265,4
14:34:42,30.502374505,114.41772672666667,4
14:34:43,30.502374508333332,114.41772669,4
14:34:44,30.50237452,114.41772663166667,4
14:34:45,30.50237456,114.41772648833333,4
14:34:46,30.502374501666665,114.417726645,4
14:34:47,30.502374515,114.41772664666667,4
14:34:48,30.502374435,114.417727255,4
14:34:49,30.502374456666665,114.41772743833333,4
14:34:50,30.502374525,114.41772744833334,4
14:34:51,30.502374448333335,114.41772767,4
14:34:52,30.502374463333332,114.41772711,4
14:34:53,30.502374571666667,114.417726695,4
14:34:54,30.502374555,114.41772667,4
14:34:55,30.502374548333332,114.41772679166667,4
14:34:56,30.502374278333335,114.41772757,4
14:34:57,30.502369976666667,114.41772308333333,4
14:34:58,30.502356853333332,114.41771468499999,4
14:34:59,30.502337015,114.41770427333333,4
14:35:0,30.502312046666667,114.41769492166667,4
14:35:1,30.502285428333334,114.41768545,4
14:35:2,30.502256093333333,114.41767439166667,4
14:35:3,30.502226665,114.41767388166667,4
14:35:4,30.5022028,114.41768300166666,4
14:35:5,30.502186765,114.417696625,4
14:35:6,30.502167458333332,114.41770155833333,4
14:35:7,30.502143511666667,114.41769595666666,4
14:35:8,30.502115351666667,114.41768496333333,4
14:35:9,30.502083925,114.41767262,4
14:35:10,30.502049835,114.41766316666667,4
14:35:11,30.502013535,114.417655965,4
14:35:12,30.501973331666665,114.41765121833333,4
14:35:13,30.501929836666665,114.417645285,4
14:35:14,30.501885251666668,114.41763917,4
14:35:15,30.50184072,114.41763287833334,4
14:35:16,30.50179753666667,114.417627035,4
14:35:17,30.501756166666667,114.417622285,4
14:35:18,30.501718593333333,114.41761743,4
14:35:19,30.50168782,114.417611645,4
14:35:20,30.501666166666666,114.41760766,4
14:35:21,30.501649595,114.41760566333333,4
14:35:22,30.50162806333333,114.417608555,4
14:35:23,30.501598506666667,114.41760899666667,4
14:35:24,30.501563706666666,114.41760435166667,4
14:35:25,30.50152276,114.41759427833334,4
14:35:26,30.50147636,114.41758089166666,4
14:35:27,30.50142627,114.41756742,4
14:35:28,30.501371936666665,114.417555985,4
14:35:29,30.5013151,114.41754619666666,4
14:35:30,30.5012567,114.41753718666666,4
14:35:31,30.501197336666667,114.417528615,4
14:35:32,30.501137146666668,114.417519705,4
14:35:33,30.50107691,114.417508575,4
14:35:34,30.501016828333334,114.417497755,4
14:35:35,30.500956316666667,114.41748802666666,4
14:35:36,30.500896075,114.417480465,4
14:35:37,30.500837175,114.41747375833333,4
14:35:38,30.50078475,114.41746627166667,4
14:35:39,30.500742321666667,114.41746107,4
14:35:40,30.50070137166667,114.41745824166667,4
14:35:41,30.500655783333332,114.41746162333334,4
14:35:42,30.500604078333332,114.41746768166666,4
14:35:43,30.500547916666665,114.417469065,4
14:35:44,30.50048937,114.417463375,4
14:35:45,30.50043008,114.41745582166666,4
14:35:46,30.500375328333334,114.41744925166667,4
14:35:47,30.500325183333334,114.41744237166667,4
14:35:48,30.500278695,114.41743286833334,4
14:35:49,30.500236625,114.417421045,4
14:35:50,30.500200563333333,114.41740911166667,4
14:35:51,30.50016933,114.41739857833333,4
14:35:52,30.500143498333333,114.41739421666666,4
14:35:53,30.500124655,114.41739583,4
14:35:54,30.500111976666666,114.41740304166666,4
14:35:55,30.500105911666665,114.41741165166667,4
14:35:56,30.500102273333333,114.417419235,4
14:35:57,30.500101825,114.41742781,4
14:35:58,30.50010106,114.41742861333333,4
14:35:59,30.50010225833333,114.417426055,4
14:36:0,30.500102331666668,114.41742537166667,4
14:36:1,30.500102285,114.41742534166667,4
14:36:2,30.500102878333333,114.417425485,4
14:36:3,30.500102573333333,114.41742458166667,4
14:36:4,30.500102223333332,114.41742512666667,4
14:36:5,30.500102175,114.41742539833334,4
14:36:6,30.500102125,114.41742521666667,4
14:36:7,30.500101848333333,114.417425225,4
14:36:8,30.500101838333332,114.41742527333334,4
14:36:9,30.500101941666667,114.41742520166666,4
14:36:10,30.500101976666667,114.41742517166666,4
14:36:11,30.50010192,114.41742517833333,4
14:36:12,30.500101868333335,114.417425445,4
14:36:13,30.500101931666666,114.41742535833333,4
14:36:14,30.500101926666666,114.41742533666667,4
14:36:15,30.500101966666666,114.41742529,4
14:36:16,30.500102241666667,114.417425295,4
14:36:17,30.500102206666668,114.41742523166667,4
14:36:18,30.50010226,114.41742513,4
14:36:19,30.500102178333332,114.41742518666666,4
14:36:20,30.500102175,114.41742514666667,4
14:36:21,30.500102105,114.41742505166667,4
14:36:22,30.500101975,114.417425345,4
14:36:23,30.500101935,114.417425325,4
14:36:24,30.500101951666668,114.41742529333334,4
14:36:25,30.500102038333335,114.41742529333334,4
14:36:26,30.500101971666666,114.41742522666667,4
14:36:27,30.50010194,114.41742524166666,4
14:36:28,30.500101906666668,114.41742521166667,4
14:36:29,30.50010191166667,114.417425185,4
14:36:30,30.500101923333332,114.41742514166667,4
14:36:31,30.500101873333332,114.41742512666667,4
14:36:32,30.500101906666668,114.41742507833334,4
14:36:33,30.500101801666666,114.41742539666667,4
14:36:34,30.500101836666666,114.41742530166667,4
14:36:35,30.500101868333335,114.41742530166667,4
14:36:36,30.500101856666667,114.41742526666667,4
14:36:37,30.500101868333335,114.41742525833334,4
14:36:38,30.500101893333333,114.41742521333333,4
14:36:39,30.500101903333334,114.41742519,4
14:36:40,30.50010191,114.41742514833334,4
14:36:41,30.50010188,114.41742508,4
14:36:42,30.500101753333333,114.41742532333333,4
14:36:43,30.500101791666665,114.41742527,4
14:36:44,30.500101833333332,114.41742525166667,4
14:36:45,30.500101863333335,114.41742526,4
14:36:46,30.500101888333333,114.41742514,4
14:36:47,30.500101881666666,114.41742516666666,4
14:36:48,30.50010193,114.41742509,4
14:36:49,30.50010198,114.41742509833334,4
14:36:50,30.50010196,114.41742504166666,4
14:36:51,30.500101971666666,114.417424985,4
14:36:52,30.500101886666666,114.41742532166667,4
14:36:53,30.500101868333335,114.417425335,4
14:36:54,30.500101871666665,114.41742529,4
14:36:55,30.500101868333335,114.41742526666667,4
14:36:56,30.500101898333334,114.41742527833334,4
14:36:57,30.500101948333334,114.41742524333333,4
14:36:58,30.500101908333335,114.41742520166666,4
14:36:59,30.50010192,114.41742520833333,4
14:37:0,30.500101941666667,114.41742519833333,4
14:37:1,30.500102108333333,114.41742513666667,4
14:37:2,30.500101916666665,114.41742317,4
14:37:3,30.500102335,114.41741896166667,4
14:37:4,30.500102628333334,114.41741420666666,4
14:37:5,30.500102231666666,114.41741236666667,4
14:37:6,30.500093858333333,114.41741159833333,4
14:37:7,30.500080821666668,114.417407015,4
14:37:8,30.500065348333333,114.41739864833333,4
14:37:9,30.500045005,114.41739068,4
14:37:10,30.500017761666665,114.41738521833334,4
14:37:11,30.499986353333334,114.41738099333334,4
14:37:12,30.499956016666665,114.41737909833333,4
14:37:13,30.499929336666668,114.41738191166667,4
14:37:14,30.499905278333333,114.41738480166667,4
14:37:15,30.49988343,114.41738187833333,4
14:37:16,30.49985395,114.41737506166666,4
14:37:17,30.499818065,114.41736086333333,4
14:37:18,30.499776861666668,114.41734925666667,4
14:37:19,30.49973383,114.41733695333333,4
14:37:20,30.499692268333334,114.41733021833333,4
14:37:21,30.499651201666666,114.417327295,4
14:37:22,30.499604821666665,114.41732491166667,4
14:37:23,30.499552103333333,114.41731975333333,4
14:37:24,30.499496516666667,114.41731262333333,4
14:37:25,30.499442295,114.41730719333333,4
14:37:26,30.499391386666666,114.41730286166667,4
14:37:27,30.499341946666668,114.41729482833334,4
14:37:28,30.499294491666667,114.41728535166666,4
14:37:29,30.499247265,114.41727874666667,4
14:37:30,30.49919976,114.41727197833333,4
14:37:31,30.499152208333335,114.41726644333333,4
14:37:32,30.499111253333332,114.417262435,4
14:37:33,30.499077065,114.41725812666667,4
14:37:34,30.499048748333333,114.41725428333334,4
14:37:35,30.499027011666666,114.41724928666666,4
14:37:36,30.499007773333332,114.41723511000001,4
14:37:37,30.4989928,114.41722006,2
14:37:38,30.498982255,114.417214095,2
14:37:39,30.49897655,114.41721898333333,2
14:37:40,30.498961965,114.41722598833333,2
14:37:41,30.498940206666667,114.41723185,2
14:37:42,30.498922711666665,114.41725267666666,2
14:37:43,30.498899068333333,114.41727753666666,2
14:37:44,30.498878788333332,114.41729525166667,2
14:37:45,30.498858043333332,114.41730124333333,2
14:37:46,30.498829983333334,114.41730511,2
14:37:47,30.49879676,114.417310825,2
14:37:48,30.498765951666666,114.417305785,2
14:37:49,30.498724166666666,114.41730183833333,2
14:37:50,30.49867285,114.41729317833334,2
14:37:51,30.498629798333333,114.41728401,2
14:37:52,30.498577236666666,114.41727129333333,2
14:37:53,30.49852934666667,114.417256885,2
14:37:54,30.498490256666667,114.41724607666667,2
14:37:55,30.498459331666666,114.41724229166667,2
14:37:56,30.498419785,114.41722993666667,2
14:37:57,30.498383413333332,114.41722550166666,2
14:37:58,30.498336101666666,114.41721700833334,2
14:37:59,30.498293158333333,114.417206305,2
14:38:0,30.498250675,114.41719840333333,2
14:38:1,30.498208381666668,114.41719608166666,5
14:38:2,30.498164513333332,114.41720029166666,5
14:38:3,30.498120156666666,114.41721103333333,5
14:38:4,30.49807706,114.41722443333333,5
14:38:5,30.49803365,114.41724652666667,5
14:38:6,30.497992123333333,114.41727259333334,5
14:38:7,30.49795485,114.41730332666667,5
14:38:8,30.497921383333335,114.417339245,2
14:38:9,30.497885198333332,114.41737232666667,2
14:38:10,30.49785209,114.417407305,2
14:38:11,30.497826623333335,114.41743902666667,2
14:38:12,30.497811555,114.417467205,2
14:38:13,30.497796638333334,114.41748532666666,2
14:38:14,30.497785798333332,114.41749706166667,2
14:38:15,30.497769893333334,114.417516945,2
14:38:16,30.497763923333334,114.41754529,2
14:38:17,30.497746608333333,114.41757898166667,2
14:38:18,30.49772449,114.41760681,2
14:38:19,30.497706321666666,114.41763650833333,2
14:38:20,30.497683955,114.41766390666666,2
14:38:21,30.497669285,114.41769193,2
14:38:22,30.497660536666668,114.41771909666667,2
14:38:23,30.497649158333335,114.41773633666666,2
14:38:24,30.497639421666666,114.41775274166666,2
14:38:25,30.497630858333334,114.4177629,2
14:38:26,30.497628233333334,114.417764315,2
14:38:27,30.497630193333332,114.41776579333333,2
14:38:28,30.497632085,114.41776756166666,2
14:38:29,30.497645041666665,114.41777388333334,2
14:38:30,30.497644871666665,114.41777496333333,2
14:38:31,30.497645098333333,114.41777611833334,5
14:38:32,30.497645071666668,114.41777720666667,5
14:38:33,30.497645186666666,114.41777800833333,5
14:38:34,30.49764584,114.41777745333333,5
14:38:35,30.497646456666665,114.41777822166667,5
14:38:36,30.49764641333333,114.41777888166666,5
14:38:37,30.497646495,114.41777977,5
14:38:38,30.497646526666667,114.41778012666667,2
14:38:39,30.49764702,114.41778015,2
14:38:40,30.497646826666667,114.41778073333333,2
14:38:41,30.49764678,114.417781015,2
14:38:42,30.497646858333333,114.41778118166667,2
14:38:43,30.497646755,114.41778137166666,2
14:38:44,30.497646585,114.417781615,2
14:38:45,30.49764645833333,114.417781935,2
14:38:46,30.497646823333334,114.41778213666667,2
14:38:47,30.497646821666667,114.417782425,2
14:38:48,30.497646821666667,114.417782625,2
14:38:49,30.497646461666665,114.417782615,2
14:38:50,30.497646341666666,114.41778228166666,2
14:38:51,30.497646205,114.41778204833334,2
14:38:52,30.497646136666667,114.41778239833333,2
14:38:53,30.497646081666666,114.41778235166667,2
14:38:54,30.497646378333332,114.41778250333333,2
14:38:55,30.497646313333334,114.4177825,5
14:38:56,30.4976463,114.41778286166667,5
14:38:57,30.497646268333334,114.41778307333334,5
14:38:58,30.497646186666667,114.41778328833334,5
14:38:59,30.497646158333332,114.41778348333334,2
14:39:0,30.497646441666667,114.41778366166666,2
14:39:1,30.497646506666666,114.41778372833333,5
14:39:2,30.49764669,114.417783805,5
14:39:3,30.497646886666665,114.41778409,5
14:39:4,30.497646965,114.41778421833334,5
14:39:5,30.497647121666667,114.41778449333333,5
14:39:6,30.497647161666666,114.41778476833333,5
14:39:7,30.49764718,114.417785105,5
14:39:8,30.49764727,114.41778534333334,5
14:39:9,30.49764763,114.41778554666666,5
14:39:10,30.497647831666665,114.41778547833333,5
14:39:11,30.49764795666667,114.41778566333333,5
14:39:12,30.49764794,114.417785875,5
14:39:13,30.497647978333333,114.41778606166666,5
14:39:14,30.497648181666666,114.417785945,5
14:39:15,30.497648168333335,114.41778587833333,5
14:39:16,30.497648176666665,114.41778594333333,5
14:39:17,30.497648121666668,114.41778606333334,5
14:39:18,30.497648045,114.41778616166667,5
14:39:19,30.497648105,114.41778613666666,5
14:39:20,30.49764817,114.417786175,5
14:39:21,30.49764812,114.41778628666667,5
14:39:22,30.497648426666668,114.41778644166666,5
14:39:23,30.497648486666666,114.41778652,5
14:39:24,30.497648555,114.41778662833333,5
14:39:25,30.497648465,114.41778671666667,5
14:39:26,30.497648376666668,114.41778655,5
14:39:27,30.497648423333334,114.41778639,2
14:39:28,30.497648338333335,114.41778649833333,2
14:39:29,30.497648273333333,114.41778651166666,2
14:39:30,30.49764831,114.41778650333333,2
14:39:31,30.497648363333333,114.41778647166667,2
14:39:32,30.497648415,114.41778647,2
14:39:33,30.497648441666666,114.41778663166667,2
14:39:34,30.497648391666665,114.41778662166666,2
14:39:35,30.49764848,114.41778677,2
14:39:36,30.497649023333334,114.417787,2
14:39:37,30.497648888333334,114.41778703333334,2
14:39:38,30.497649475,114.41778713,2
14:39:39,30.497649478333333,114.41778719,2
14:39:40,30.49764949,114.41778718,2
14:39:41,30.497649503333335,114.41778721666667,2
14:39:42,30.497649528333334,114.41778718833334,2
14:39:43,30.497649588333335,114.41778707833333,2
14:39:44,30.497649648333333,114.41778704666666,2
14:39:45,30.49764963333333,114.41778716666667,2
14:39:46,30.497649513333332,114.41778732166667,2
14:39:47,30.49764933166667,114.41778743166667,2
14:39:48,30.497649231666667,114.41778731833334,2
14:39:49,30.497649081666665,114.41778735333334,2
14:39:50,30.497649251666665,114.41778736333333,2
14:39:51,30.497649516666666,114.41778755666667,2
14:39:52,30.497649838333334,114.41778752333333,2
14:39:53,30.4976502,114.41778767,2
14:39:54,30.497650319999998,114.41778766,2
14:39:55,30.497650568333334,114.41778765333333,2
14:39:56,30.497650566666668,114.41778757833333,2
14:39:57,30.49765067,114.41778746,2
14:39:58,30.497650615,114.41778750666667,2
14:39:59,30.49764645833333,114.41778912,2
14:40:0,30.4976403,114.41779325833333,2
14:40:1,30.497640821666668,114.41780682833334,2
14:40:2,30.497633363333332,114.41781935666667,2
14:40:3,30.497626501666666,114.41783277,2
14:40:4,30.497614078333335,114.41784654666667,2
14:40:5,30.49760162,114.417857475,2
14:40:6,30.497607641666665,114.417901405,2
14:40:7,30.497595606666668,114.41792731,2
14:40:8,30.497584565,114.417971685,2
14:40:9,30.49757549,114.41801894833333,2
14:40:10,30.497565823333332,114.41805986666667,2
14:40:11,30.497550376666666,114.41809801833334,2
14:40:12,30.497530828333332,114.41813045833334,2
14:40:13,30.49750774,114.41816434666667,2
14:40:14,30.497484091666667,114.41820304666666,2
14:40:15,30.497464878333332,114.41824535833334,2
14:40:16,30.497444355,114.41828663166666,2
14:40:17,30.497434541666667,114.41832287166666,2
14:40:18,30.497419138333335,114.41836003333333,2
14:40:19,30.497395446666665,114.41839085666666,2
14:40:20,30.497369113333335,114.41842377666667,2
14:40:21,30.497335308333334,114.41845859166666,2
14:40:22,30.49729863,114.41849990166666,2
14:40:23,30.497258711666667,114.418552155,2
14:40:24,30.497221143333334,114.41860414166666,2
14:40:25,30.4971759,114.41865595666667,2
14:40:26,30.497144323333334,114.41871112333334,2
14:40:27,30.497117045,114.41876987,2
14:40:28,30.49708451,114.41882855,2
14:40:29,30.497049986666667,114.418885825,2
14:40:30,30.497017695,114.41894113,2
14:40:31,30.49698971,114.41898778333334,2
14:40:32,30.496958393333333,114.41903533,2
14:40:33,30.496936406666666,114.41909502166666,2
14:40:34,30.496915056666666,114.41914820666666,2
14:40:35,30.496897368333332,114.41920554166667,2
14:40:36,30.496878788333333,114.41926144333334,5
14:40:37,30.496859085,114.41931587833334,5
14:40:38,30.496838275,114.41937135666667,5
14:40:39,30.496813143333334,114.419423165,5
14:40:40,30.496787188333332,114.41947698166666,5
14:40:41,30.496763111666667,114.41953260333334,5
14:40:42,30.496740148333334,114.41958864,5
14:40:43,30.496717926666665,114.41964415333334,5
14:40:44,30.496695781666666,114.41969809,5
14:40:45,30.496674798333334,114.41974964,5
14:40:46,30.496655958333335,114.41979437666667,5
14:40:47,30.496641603333334,114.41983196,5
14:40:48,30.496635448333333,114.41986895833334,5
14:40:49,30.49662945,114.41991215666667,5
14:40:50,30.49661642,114.41996160666666,5
14:40:51,30.496593801666666,114.42001306333333,5
14:40:52,30.49656147,114.42006628666667,5
14:40:53,30.496526046666666,114.42011672166667,5
14:40:54,30.496492216666667,114.42016399666667,5
14:40:55,30.496462123333334,114.42021096666667,5
14:40:56,30.4964314,114.42025652,5
14:40:57,30.496401965,114.42030646333333,5
14:40:58,30.496373025,114.420361085,5
14:40:59,30.49634461833333,114.42041870833333,5
14:41:0,30.49631733,114.42047740666666,5
14:41:1,30.496290501666667,114.42053549333333,5
14:41:2,30.496265078333334,114.42059085,5
14:41:3,30.496241085,114.42064193333333,5
14:41:4,30.496219755,114.42068929833333,5
14:41:5,30.49620024,114.42073332333334,5
14:41:6,30.496181826666668,114.42077502833334,5
14:41:7,30.49616350166667,114.42081543,5
14:41:8,30.496146251666666,114.42085258,5
14:41:9,30.496129816666667,114.42088645333334,5
14:41:10,30.49611311,114.42091346666666,5
14:41:11,30.49609577,114.42093089333333,5
14:41:12,30.496078106666666,114.42093918666667,5
14:41:13,30.496050398333335,114.42093761333334,4
14:41:14,30.496041168333335,114.42093731666667,4
14:41:15,30.49603721,114.420936415,4
14:41:16,30.49603713833333,114.42093639,4
14:41:17,30.496035656666667,114.420936345,4
14:41:18,30.496034658333333,114.42093623,4
14:41:19,30.496034538333333,114.42093639333333,4
14:41:20,30.496034486666666,114.42093648166667,4
14:41:21,30.496032318333334,114.42093644333333,4
14:41:22,30.496024611666666,114.42093628,4
14:41:23,30.4960095,114.42093271,4
14:41:24,30.49598658,114.42092297833334,4
14:41:25,30.495961688333335,114.42090780333334,2
14:41:26,30.49594181333333,114.42089621666666,2
14:41:27,30.49592194,114.42088648833334,2
14:41:28,30.495905631666666,114.42087791666667,2
14:41:29,30.495888065,114.42087173833333,2
14:41:30,30.495868551666668,114.42086636666667,2
14:41:31,30.495856251666666,114.42085983333334,2
14:41:32,30.495847035,114.420853745,2
14:41:33,30.495829766666667,114.42084456666667,2
14:41:34,30.495814566666667,114.42083593333334,2
14:41:35,30.495786186666667,114.420821975,2
14:41:36,30.495759613333334,114.420809725,2
14:41:37,30.495732888333333,114.42080045666667,5
14:41:38,30.495710005,114.42079384833333,5
14:41:39,30.49569224,114.42079768333333,5
14:41:40,30.495678231666666,114.42081574833334,5
14:41:41,30.49566467,114.42084137166667,5
14:41:42,30.495650898333334,114.42087032666667,5
14:41:43,30.495637646666665,114.42090223333334,5
14:41:44,30.495624805,114.42094247166666,5
14:41:45,30.495608765,114.42098542166667,5
14:41:46,30.495588748333333,114.421030805,5
14:41:47,30.49556929,114.42107975333333,5
14:41:48,30.495550525,114.42113251333333,5
14:41:49,30.49552962,114.42118616333333,5
14:41:50,30.495507011666668,114.42124105833334,5
14:41:51,30.495485118333335,114.4212979,5
14:41:52,30.49546508,114.421354955,5
14:41:53,30.49544375,114.421412755,5
14:41:54,30.495421328333332,114.42147141666666,5
14:41:55,30.495399571666667,114.42152982833333,5
14:41:56,30.495377226666665,114.42158826166667,5
14:41:57,30.495351785,114.42164799666666,5
14:41:58,30.495325801666667,114.42170863166666,5
14:41:59,30.495302243333335,114.42177181666666,5
14:42:0,30.49527846,114.42183514333334,5
14:42:1,30.49525466,114.42189819333333,5
14:42:2,30.495230563333333,114.42196011166666,5
14:42:3,30.495206668333335,114.42202147833333,5
14:42:4,30.495182953333334,114.42208186,5
14:42:5,30.495160953333333,114.42214127,5
14:42:6,30.4951381,114.42220004,5
14:42:7,30.495114448333332,114.42225819,5
14:42:8,30.495089505,114.42231548333334,5
14:42:9,30.495065443333335,114.42236998999999,5
14:42:10,30.495042796666667,114.42242079166667,5
14:42:11,30.495018523333332,114.422465365,5
14:42:12,30.494990403333333,114.42250200833334,5
14:42:13,30.494957033333332,114.42252837666666,5
14:42:14,30.49491787,114.42254664333333,5
14:42:15,30.494872196666666,114.42256242166667,5
14:42:16,30.494823583333332,114.42257181166667,5
14:42:17,30.494773941666665,114.42257156,5
14:42:18,30.494725126666665,114.422560865,5
14:42:19,30.494679588333334,114.422541705,5
14:42:20,30.494636645,114.422516935,5
14:42:21,30.49459293,114.42249311666667,5
14:42:22,30.494548923333333,114.42246669,5
14:42:23,30.494502393333335,114.42243992333333,5
14:42:24,30.49445502,114.42241345666666,5
14:42:25,30.494406271666666,114.42238959833334,5
14:42:26,30.49435555333333,114.42236562166667,5
14:42:27,30.494306071666667,114.42233902666666,5
14:42:28,30.494255458333335,114.42231104666666,5
14:42:29,30.494204701666668,114.42228322666666,5
14:42:30,30.494153266666668,114.42225577,5
14:42:31,30.494102793333333,114.422228265,5
14:42:32,30.494052918333335,114.422200255,5
14:42:33,30.494002716666667,114.42217325833333,5
14:42:34,30.49395091,114.42215209166666,5
14:42:35,30.49389917,114.422129655,5
14:42:36,30.493849645,114.42210218333334,5
14:42:37,30.493801026666667,114.42207230666666,5
14:42:38,30.49375168,114.42204128333333,5
14:42:39,30.493700598333334,114.42200968333333,5
14:42:40,30.49364897,114.42197833833333,5
14:42:41,30.49359612,114.42194809333333,5
14:42:42,30.493540476666666,114.4219321,4
14:42:43,30.493487763333334,114.42190390166667,4
14:42:44,30.493438021666666,114.42187664,4
14:42:45,30.4933937,114.42185322,4
14:42:46,30.493355455,114.42183311,4
14:42:47,30.49332616,114.42181538166666,4
14:42:48,30.49330879,114.42180431833333,4
14:42:49,30.493300948333335,114.42180019833333,4
14:42:50,30.493297066666667,114.42179783833333,4
14:42:51,30.493297393333332,114.42179813833333,4
14:42:52,30.493297418333334,114.42179768333334,4
14:42:53,30.49329734333333,114.42179786666667,4
14:42:54,30.49329776,114.421797735,4
14:42:55,30.493297786666666,114.42179779166666,4
14:42:56,30.49329777333333,114.42179794666667,4
14:42:57,30.493297735,114.42179797166666,4
14:42:58,30.493297695,114.42179803166667,4
14:42:59,30.49329764166667,114.421798045,4
14:43:0,30.493297638333335,114.42179802833333,4
14:43:1,30.493297748333333,114.42179808166667,4
14:43:2,30.493297693333332,114.421798055,4
14:43:3,30.493297675,114.42179804833333,4
14:43:4,30.493297666666667,114.42179799666667,4
14:43:5,30.493297658333333,114.421798035,4
14:43:6,30.493297706666667,114.42179806833333,4
14:43:7,30.493297685,114.42179804666667,4
14:43:8,30.493297675,114.42179806666667,4
14:43:9,30.493297668333334,114.42179807,4
14:43:10,30.493297701666666,114.42179814166667,4
14:43:11,30.493297693333332,114.42179818333334,4
14:43:12,30.493297683333335,114.421798165,4
14:43:13,30.493297696666666,114.421798085,4
14:43:14,30.493297671666667,114.42179810333333,4
14:43:15,30.49329767,114.421798115,4
14:43:16,30.493297661666666,114.42179813833333,4
14:43:17,30.493297685,114.421798125,4
14:43:18,30.49329774,114.421798105,4
14:43:19,30.493297716666667,114.42179811833333,4
14:43:20,30.493297751666667,114.42179808166667,4
14:43:21,30.493297855,114.42179804666667,4
14:43:22,30.493297821666665,114.42179824666667,4
14:43:23,30.493297775,114.42179807666666,4
14:43:24,30.49329774,114.42179811,4
14:43:25,30.493297716666667,114.421798135,4
14:43:26,30.493297711666667,114.42179813833333,4
14:43:27,30.493297701666666,114.42179812333333,4
14:43:28,30.493297781666666,114.42179810166667,4
14:43:29,30.49329768,114.42179811333334,4
14:43:30,30.493297741666666,114.42179809666666,4
14:43:31,30.493297766666668,114.42179807166667,4
14:43:32,30.493297725,114.42179811333334,4
14:43:33,30.49329774,114.421798105,4
14:43:34,30.493297723333335,114.421798095,4
14:43:35,30.493297741666666,114.421798075,4
14:43:36,30.493297731666665,114.42179804166666,4
14:43:37,30.493297723333335,114.42179803833334,4
14:43:38,30.493297725,114.421798,4
14:43:39,30.493297736666666,114.42179801833333,4
14:43:40,30.493297766666668,114.421798005,4
14:43:41,30.493297705,114.42179802166666,4
14:43:42,30.493297743333333,114.42179809666666,4
14:43:43,30.493297745,114.42179805833334,4
14:43:44,30.49329777166667,114.42179807666666,4
14:43:45,30.49329778,114.42179807333333,4
14:43:46,30.493297793333333,114.42179805666666,4
14:43:47,30.493297825,114.42179809,4
14:43:48,30.493297803333334,114.42179807833334,4
14:43:49,30.493297816666665,114.42179807666666,4
14:43:50,30.493297811666668,114.42179806333333,4
14:43:51,30.493297826666666,114.42179810166667,4
14:43:52,30.493297766666668,114.42179814833334,4
14:43:53,30.49329777333333,114.4217981,4
14:43:54,30.49329777333333,114.42179809,4
14:43:55,30.493297803333334,114.42179808666667,4
14:43:56,30.493297778333332,114.42179808333333,4
14:43:57,30.493297798333334,114.42179809333334,4
14:43:58,30.493297835,114.421798125,4
14:43:59,30.493297863333332,114.42179808,4
14:44:0,30.493297868333332,114.42179814,4
14:44:1,30.493297893333335,114.42179814833334,4
14:44:2,30.49329781,114.42179804166666,4
14:44:3,30.493297751666667,114.42179817666667,4
14:44:4,30.493297796666667,114.42179808666667,4
14:44:5,30.493297753333334,114.42179808,4
14:44:6,30.493297718333334,114.42179807,4
14:44:7,30.49329795,114.42179799166666,4
14:44:8,30.493296275,114.42179809166667,4
14:44:9,30.493284265,114.42179518833333,4
14:44:10,30.493267055,114.42178600833333,4
14:44:11,30.493244035,114.42177250833333,4
14:44:12,30.49322039,114.42175121,4
14:44:13,30.493197583333334,114.42172585666667,4
14:44:14,30.493175546666667,114.42170203333333,4
14:44:15,30.493154616666665,114.42168695,4
14:44:16,30.493133971666666,114.42167949,4
14:44:17,30.493112776666667,114.42167498833334,4
14:44:18,30.49309274,114.42167021333333,4
14:44:19,30.493071451666665,114.42166384666666,4
14:44:20,30.493048653333332,114.42165712666667,4
14:44:21,30.493025858333333,114.42164935166667,4
14:44:22,30.49300330166667,114.42164222,4
14:44:23,30.492980363333334,114.42163842166667,4
